doc_id,entity,type
6411,pakistan,GPE
6411,south waziristan,LOC
6411,october 2009,DATE
6411,afghanistan,GPE
6411,pakistans,NORP
6411,washington,GPE
6411,pakistan,GPE
6411,islamist,NORP
6411,pakistans,NORP
6411,pakistan,GPE
6411,democratic,NORP
6411,haqqani,PERSON
6411,pakistani,NORP
6411,six,CARDINAL
6411,seven,CARDINAL
6411,pakistan,GPE
6411,thousands,CARDINAL
6411,pakistan,GPE
6411,pakistani,NORP
6411,american,NORP
6411,pakistani,NORP
6411,pakistani,NORP
6411,us,GPE
6411,afghanistan,GPE
6411,pakistan,GPE
6411,decades,DATE
6411,two,CARDINAL
6411,americans,NORP
6411,pakistani,NORP
6411,third,ORDINAL
6411,pakistani,NORP
6411,pakistan,GPE
6411,afghanistan,GPE
6411,us,GPE
6411,pakistan,GPE
6411,pakistan,GPE
6411,us,GPE
6411,afghan,NORP
6411,the united states,GPE
6411,pakistan,GPE
6411,several billions of dollars,MONEY
6411,pakistani,NORP
6411,pakistan,GPE
6411,one,CARDINAL
6411,pakistani,NORP
6411,strateu,ORG
6411,thursday,DATE
6411,obama,PERSON
6411,pakistan,GPE
6411,pakistani,NORP
6411,pakistan,GPE
6411,pakistani,NORP
6411,obama nevertheless progress,PERSON
6411,pakistani,NORP
6411,us,GPE
6411,afghanistan,GPE
6411,pakistan,GPE
6411,the white house,ORG
6411,pakistan,GPE
6411,the new york times,ORG
6411,pakistani,NORP
6411,tomorrow,DATE
6411,tomorrow,DATE
6411,pakistan,GPE
6411,washington,GPE
6411,afghanistan,GPE
6411,pakistan,GPE
6411,shura taliban,PERSON
6411,indian,NORP
6411,kabul,GPE
6411,the united states,GPE
6411,andrew extnn,PERSON
6411,american,NORP
6411,pakistan,GPE
6411,one,CARDINAL
6411,two,CARDINAL
6411,nato,ORG
6411,0,CARDINAL
6411,17,CARDINAL
6411,the house of representatives,ORG
6411,friday,DATE
6411,richard holbrooke,PERSON
6411,ileana roslehtinen rfl,PERSON
6411,howard berman dca,PERSON
6411,mike turner roh,PERSON
6411,richard holbrooke,PERSON
6411,united states,ORG
6411,monday december 13th,DATE
6411,american,NORP
6411,richard holbrooke,PERSON
6411,american,NORP
6411,southeast asia,LOC
6411,europe,LOC
6411,the united nations,ORG
6411,afghanistan,GPE
6411,pakistan,GPE
6411,the last halfcentury,DATE
6411,united states,ORG
6411,two,CARDINAL
6411,un,ORG
6411,afghanistan,GPE
6411,pakistan,GPE
6411,lehtinen,PERSON
6411,the united nations,ORG
6411,israel,GPE
6411,new york,GPE
6411,un,ORG
6411,un,ORG
6411,the united states,GPE
6411,israel,GPE
6411,un,ORG
6411,un,ORG
6411,congress,ORG
6411,20,CARDINAL
6411,west kinzie,LOC
6412,wp,GPE
6413,saturday december 18 2010,DATE
6413,republican,NORP
6413,49 pm eastern,TIME
6415,lissa,ORG
6415,wednesday september 8 2010,DATE
6415,two,CARDINAL
6415,8 2010,DATE
6417,lauren jiloty,ORG
6417,wednesday september 8 2010,DATE
6417,5chwerind6iastatcioq,CARDINAL
6421,republicans,NORP
6421,congress,ORG
6421,november,DATE
6421,george bush,PERSON
6421,george bush 35,PERSON
6421,58,CARDINAL
6421,7,CARDINAL
6422,wednesday september 8 2010,DATE
6422,first,ORDINAL
6422,tunku varadarajan,PERSON
6422,september 8 2010,DATE
6422,clinton,PERSON
6422,the council on foreign relations,ORG
6422,september 8 2010,DATE
6422,washington,GPE
6422,mark wilson,PERSON
6422,obama,PERSON
6422,this morning,TIME
6422,tunku varadarajan,PERSON
6422,american,NORP
6422,the 20 months,DATE
6422,wednesday,DATE
6422,morning,TIME
6422,hillary clinton,PERSON
6422,the council on foreign relations,ORG
6422,first,ORDINAL
6422,america,GPE
6422,wednesday,DATE
6422,american,NORP
6422,american,NORP
6422,the united states,GPE
6422,the new century,DATE
6422,clinton,PERSON
6422,american,NORP
6422,china,GPE
6422,russia,GPE
6422,georgia,GPE
6422,clinton,PERSON
6422,american,NORP
6422,democrats,NORP
6422,american,NORP
6422,hillary clinton,PERSON
6422,dean acheson,PERSON
6422,america,GPE
6422,america,GPE
6422,clinton,PERSON
6422,american,NORP
6422,first,ORDINAL
6422,secondamericas,ORDINAL
6422,tunku varadarajan,PERSON
6422,daily,DATE
6422,virginia,GPE
6422,the wall street journal,ORG
6422,morning,TIME
6422,daily,DATE
6422,httpwwwthedailybeastcomblogsandstories20hillaryclintonforeignpolicyspeechbetterthan,GPE
6423,this morning,TIME
6423,the last 2 months,DATE
6423,the week,DATE
6424,neera tanden,PERSON
6424,friday november 5 2010,DATE
6425,jim mann,PERSON
6425,democrats,NORP
6425,vietnam,GPE
6425,china,GPE
6425,china,GPE
6425,johns hopkins sais,ORG
6425,james mann,PERSON
6425,east asia,LOC
6425,china,GPE
6425,taiwan,GPE
6425,american,NORP
6425,congress,ORG
6425,los angeles,GPE
6425,beijing,GPE
6425,new haven,GPE
6425,washington,GPE
6425,philadelphia,GPE
6425,the national press club,ORG
6425,edwin hood award,PERSON
6425,1993,DATE
6425,1999,DATE
6425,1999,DATE
6425,the new york public library helen bernstein award,ORG
6425,the year,DATE
6425,2000,DATE
6425,asia,LOC
6425,2000,DATE
6425,2000,DATE
6425,the arthur ross,ORG
6425,2005,DATE
6425,the council on foreign relations,ORG
6425,wilson international center,ORG
6425,the american academy,ORG
6425,berlin,GPE
6425,harvard university,ORG
6425,ronald reagan,PERSON
6425,the cold war,EVENT
6425,2009,DATE
6425,china,GPE
6425,chinese,NORP
6425,2007,DATE
6425,2004,DATE
6425,china,GPE
6425,nixon,PERSON
6425,clinton,PERSON
6425,1999,DATE
6425,beijing,GPE
6425,1989,DATE
6425,congress,ORG
6425,taiwan,GPE
6425,china,GPE
6425,2001,DATE
6425,monthly,DATE
6425,washington,GPE
6428,the last decade,DATE
6428,one,CARDINAL
6428,two,CARDINAL
6428,dozens,CARDINAL
6429,1,CARDINAL
6429,susan back b1,ORG
6429,14b,CARDINAL
6429,14d,DATE
6429,2,CARDINAL
6431,wednesday september 8 2010,DATE
6431,first,ORDINAL
6431,daily,DATE
6431,indianamerican,NORP
6435,hrc huma,PERSON
6435,hrc melanne,PERSON
6435,melanne verveer,PERSON
6435,november 4 2010,DATE
6435,the united states,GPE
6435,the state department,ORG
6435,half,CARDINAL
6435,this century,DATE
6435,one,CARDINAL
6435,one,CARDINAL
6435,the united states,GPE
6435,first,ORDINAL
6435,second,ORDINAL
6435,third,ORDINAL
6435,fourth,ORDINAL
6435,last year,DATE
6435,annual,DATE
6439,postdaley circus,ORG
6439,rick pearson hal dardick,PERSON
6439,september 82010,DATE
6439,chicago,GPE
6439,wednesday,DATE
6439,richard daley,PERSON
6439,22,CARDINAL
6439,first,ORDINAL
6439,seventh,ORDINAL
6439,50,CARDINAL
6439,america,GPE
6439,as more than dozen,CARDINAL
6439,washington,GPE
6439,white house,ORG
6439,david axelrod,PERSON
6439,richard mell,PERSON
6439,33rd,DATE
6439,only weeks,DATE
6439,nov 22,DATE
6439,mel,PERSON
6439,mell,PERSON
6439,one,CARDINAL
6439,africanamerican,NORP
6439,africanamerican,NORP
6439,walter burnett,PERSON
6439,27th,DATE
6439,chicago,GPE
6439,bobby rush south,PERSON
6439,democrat,NORP
6439,africanamerican,NORP
6439,the next few weeks,DATE
6439,hispanic,NORP
6439,hispanic,NORP
6439,danny solis 25th,PERSON
6439,hispanic,NORP
6439,del valle,GPE
6439,february,DATE
6439,50 percent,PERCENT
6439,one,CARDINAL
6439,two,CARDINAL
6439,april 5,DATE
6439,two,CARDINAL
6439,25000,DATE
6439,7 million,CARDINAL
6439,12500,CARDINAL
6439,february,DATE
6439,7 million,CARDINAL
6439,about 4 million,CARDINAL
6439,first,ORDINAL
6439,second,ORDINAL
6439,feb 22,DATE
6439,about 3 million,CARDINAL
6439,april,DATE
6439,patrick levar 45th,ORG
6439,harold washington,PERSON
6439,eugene sawyer,PERSON
6439,the years,DATE
6439,democratic,NORP
6439,robert gibbs,PERSON
6439,the white house,ORG
6439,reporters aboard air force,ORG
6439,abc news,ORG
6439,the white house,ORG
6439,axelrod,PERSON
6441,mchale judith thursday,PERSON
6441,2010,DATE
6441,cheryl sullivan jacob,PERSON
6441,philippe fw afp pastor,PERSON
6441,white house,ORG
6441,florida,GPE
6445,los angeles,GPE
6445,2008,DATE
6446,mchale judith mchalejastategov,PERSON
6446,thursday,DATE
6446,2010,DATE
6446,cheryl sullivan jacob,PERSON
6446,philippe fw,PERSON
6446,indian,NORP
6446,burn quran,PERSON
6446,this morning,TIME
6446,india ministry of home affairs,ORG
6446,09september2010 1st,DATE
6446,slui pchidambaram,PERSON
6446,the united states,GPE
6446,today,DATE
6446,the united states,GPE
6446,september 11 2010,DATE
6446,us,GPE
6446,us,GPE
6446,us,GPE
6446,india,GPE
6446,the next couple of days,DATE
6446,india,GPE
6446,bibhudatta pradhan,ORG
6446,9 2010,DATE
6446,india,GPE
6446,florida,GPE
6446,us,GPE
6446,palaniappan chidambaram,PERSON
6446,new delhi,GPE
6446,terry jones,PERSON
6446,state,ORG
6446,hillary clinton,PERSON
6446,muslim,NORP
6446,sept 11,DATE
6446,david,PERSON
6446,afghanistan,GPE
6446,indian,NORP
6446,the next couple of days,DATE
6446,about 13 percent,PERCENT
6446,12 billion,CARDINAL
6446,muslim,NORP
6446,yesterday,DATE
6446,new delhi,GPE
6446,chris hensman,PERSON
6446,2201,DATE
6446,5932 20264791301,DATE
6447,today,DATE
6447,lauren,PERSON
6448,6pm,TIME
6448,8 so am,TIME
6449,hillary,PERSON
6449,yesterday,DATE
6449,tim,PERSON
6449,chris smiths,PERSON
6449,last saturday,DATE
6449,mary robinson am,PERSON
6451,one,CARDINAL
6451,five,CARDINAL
6453,importance crowley philip,PERSON
6453,thursday september 9,DATE
6453,2010,DATE
6453,cheryl verma richard sullivan,PERSON
6453,jacob fw,PERSON
6453,republican,NORP
6453,american,NORP
6453,sarah palin,PERSON
6453,boehner,ORG
6453,abc news,ORG
6453,america,GPE
6453,boehner httpnewssmhcomaubreakingnewsworldmccainpleadsagainstkoranburning20100910153g0html,PERSON
6453,abc news,ORG
6453,mormon,ORG
6453,minnesota public radio report,ORG
6453,tim pawlenty,PERSON
6453,florida,GPE
6453,weekend,DATE
6453,republican,NORP
6453,2012,DATE
6453,today,DATE
6453,asian,NORP
6453,qsh tml,PERSON
6453,massachusetts,GPE
6453,quran,GPE
6454,juba,GPE
6454,khartoum,GPE
6454,next week,DATE
6455,99,CARDINAL
6455,917,CARDINAL
6455,918,CARDINAL
6455,929,CARDINAL
6455,930,CARDINAL
6456,1015,DATE
6456,11,CARDINAL
6456,first,ORDINAL
6456,second,ORDINAL
6456,jim bill,PERSON
6456,jack,PERSON
6456,tomorrow,DATE
6462,ralph thomson,PERSON
6462,this fall,DATE
6462,lorraine hariton,PERSON
6462,july 16th,DATE
6462,ralph,PERSON
6462,2007,DATE
6467,annual,DATE
6468,indian,NORP
6468,august 25,DATE
6468,daily,DATE
6468,august 30,DATE
6468,august 27,DATE
6468,nsa,ORG
6468,ministry of external affairs,ORG
6468,august 24,DATE
6470,today,DATE
6470,tomorrow,DATE
6470,morning,TIME
6474,sullivan jacob,PERSON
6474,monday august 30 2010,DATE
6475,iran,GPE
6475,today,DATE
6475,september 22,DATE
6475,2010,DATE
6475,clinton,PERSON
6475,iran,GPE
6475,iranians,NORP
6475,today,DATE
6475,the united states,GPE
6475,the united states,GPE
6476,last night,TIME
6479,the end of this weeks,DATE
6479,the end of thursday or,DATE
6479,friday,DATE
6479,morning,TIME
6479,two,CARDINAL
6479,one,CARDINAL
6479,israeli,NORP
6479,2,CARDINAL
6481,wednesday september 22,DATE
6481,2010,DATE
6481,14b 14d,DATE
6483,friday september 3,DATE
6483,nadia,GPE
6483,2026479022,DATE
6483,andrew shapiro,PERSON
6483,politicalmilitary affairs department of state 2201,ORG
6483,washington,GPE
6483,20520,DATE
6486,monday,DATE
6486,2026479841,DATE
6492,saturday september 11 2010,DATE
6492,ukraine,GPE
6492,the bad old days,DATE
6492,lou debaca,PERSON
6492,yesterday,DATE
6492,the last few years,DATE
6492,india,GPE
6492,asia,LOC
6492,sewa,PERSON
6492,the middle east,LOC
6493,saturday september 11 2010,DATE
6493,ukraine,GPE
6493,the bad old days,DATE
6493,amb,ORG
6493,lou debaca,PERSON
6493,yesterday,DATE
6493,the last few years,DATE
6493,india,GPE
6493,asia,LOC
6493,sewa,PERSON
6493,the middle east,LOC
6493,1mobile,CARDINAL
6495,saturday september 11 2010,DATE
6495,last hour,TIME
6495,september 112010,DATE
6495,gop,ORG
6495,eric lipton,PERSON
6495,washington house,ORG
6495,democrats,NORP
6495,late last year,DATE
6495,first,ORDINAL
6495,john boehner,PERSON
6495,ohio,GPE
6495,republican,NORP
6495,more than 100,CARDINAL
6495,capitol hill,ORG
6495,boehner,ORG
6495,december,DATE
6495,afternoon,TIME
6495,three,CARDINAL
6495,democrats,NORP
6495,republicans,NORP
6495,november,DATE
6495,google,ORG
6495,hundreds of thousands,CARDINAL
6495,the years,DATE
6495,up to 37800,CARDINAL
6495,several times week,DATE
6495,washington,GPE
6495,democrats,NORP
6495,ohio,GPE
6495,the republican party,ORG
6495,obama,PERSON
6495,eight,CARDINAL
6495,last week,DATE
6495,1991,DATE
6495,nancy pelosi,PERSON
6495,friday,DATE
6495,washington,GPE
6495,boehner,ORG
6495,democrats,NORP
6495,more than three decades,DATE
6495,ohio,GPE
6495,last month,DATE
6495,cleveland,GPE
6495,all day,DATE
6495,60yearold,CARDINAL
6495,newt gingrich,PERSON
6495,two,CARDINAL
6495,republican,NORP
6495,republican,NORP
6495,36 million,CARDINAL
6495,republican,NORP
6495,boehner,ORG
6495,congress,ORG
6495,mark lsakowitz,PERSON
6495,republican,NORP
6495,more than three dozen,CARDINAL
6495,zurich,GPE
6495,first,ORDINAL
6495,1996,DATE
6495,republicans,NORP
6495,republican,NORP
6495,boehner,ORG
6495,republicans,NORP
6495,weekly,DATE
6495,capitol hill,ORG
6495,thursday,DATE
6495,thursday,DATE
6495,republican,NORP
6495,gop,ORG
6495,2006,DATE
6495,thursday,DATE
6495,lsakowitz bruce,PERSON
6495,nicholas calio,PERSON
6495,two,CARDINAL
6495,sam,PERSON
6495,john fish,PERSON
6495,at least 340000,CARDINAL
6495,thousands,CARDINAL
6495,capitol hill,ORG
6495,ogilvy government relations,ORG
6495,one,CARDINAL
6495,boehner,ORG
6495,2000 to 2007,DATE
6495,at least 45,CARDINAL
6495,the last decade,DATE
6495,41,CARDINAL
6495,washington,GPE
6495,the last 18 months,DATE
6495,at least 67000,CARDINAL
6495,ritz,ORG
6495,carlton naples,PERSON
6495,florida,GPE
6495,at least 20000,CARDINAL
6495,gainesville va,GPE
6495,at least 29000,CARDINAL
6495,dublin ohio federal records,ORG
6495,june,DATE
6495,republican,NORP
6495,republicans,NORP
6495,july,DATE
6495,the republican national committee,ORG
6495,boehner,ORG
6495,one,CARDINAL
6495,first,ORDINAL
6495,nearly 2 million,CARDINAL
6495,boehner,ORG
6495,millions,CARDINAL
6495,the last six weeks,DATE
6495,republican house,ORG
6495,more than 40,CARDINAL
6495,boehner,PERSON
6495,samuel baptista,PERSON
6500,tuesday,DATE
6500,up little less than week,DATE
6500,one,CARDINAL
6500,american,NORP
6500,robert gibbs,PERSON
6500,republican,NORP
6500,john boehner,PERSON
6500,gop,ORG
6500,tan justice httpnytims9n1wvp boehner,ORG
6500,yesterday,DATE
6500,west chester,GPE
6500,ohio,GPE
6500,bob schieffer,PERSON
6500,american rep boehner,ORG
6500,250,CARDINAL
6500,americans,NORP
6500,republicans,NORP
6500,democrats,NORP
6500,340000,CARDINAL
6500,the year,DATE
6500,435000,CARDINAL
6500,1,CARDINAL
6500,5,CARDINAL
6500,america,GPE
6500,american,NORP
6500,every day,DATE
6500,american,NORP
6500,two,CARDINAL
6502,monica,PERSON
6502,october,DATE
6502,allan palmer,PERSON
6503,ten,CARDINAL
6503,2010,DATE
6503,dan kurtzer,PERSON
6503,scott lasensky,PERSON
6503,10,CARDINAL
6503,3,CARDINAL
6503,4,CARDINAL
6503,7,CARDINAL
6504,the end of the day,DATE
6508,beholden,GPE
6508,republicans,NORP
6508,20,CARDINAL
6508,second,ORDINAL
6508,karl,PERSON
6508,republican,NORP
6508,15,CARDINAL
6508,6,CARDINAL
6508,karl rove,PERSON
6508,tens of millions,MONEY
6508,gop,ORG
6508,john boehner,PERSON
6508,gop,ORG
6508,karl,PERSON
6508,republicans,NORP
6508,obama pelosi,FAC
6508,gop,ORG
6508,republican,NORP
6508,john boehner,PERSON
6508,republicans,NORP
6508,americans,NORP
6508,john boehners,PERSON
6508,john boehner,PERSON
6508,medicare,ORG
6508,america,GPE
6508,american,NORP
6508,li,PERSON
6508,americans,NORP
6508,john,PERSON
6508,john boehner,PERSON
6508,nearly 20 years,DATE
6508,washington,GPE
6508,washington,GPE
6508,china,GPE
6508,2,CARDINAL
6508,1,CARDINAL
6508,2draw,CARDINAL
6508,americans,NORP
6508,republicans,NORP
6508,congress,ORG
6508,americans,NORP
6508,washington,GPE
6508,today,DATE
6508,gop,ORG
6508,republican,NORP
6508,beholden,GPE
6508,republicans,NORP
6508,20,CARDINAL
6508,second,ORDINAL
6508,karl,PERSON
6508,republican,NORP
6508,15,CARDINAL
6508,1013,DATE
6508,october 23 2010,DATE
6508,republicans,NORP
6508,democrats,NORP
6508,republican,NORP
6508,obama pelos1,PERSON
6508,reid obama pelosi,PERSON
6508,democrats,NORP
6508,american,NORP
6508,john boehner,PERSON
6508,republicans,NORP
6508,american,NORP
6508,washington,GPE
6508,obama pelosi,FAC
6508,american,NORP
6508,john boehner,PERSON
6508,republicans,NORP
6508,american,NORP
6508,the iraq war,EVENT
6508,karl,PERSON
6508,tens of millions,MONEY
6508,congress,ORG
6508,john boehner,PERSON
6508,americans,NORP
6508,american,NORP
6508,americans,NORP
6508,john boehner,PERSON
6508,americans,NORP
6508,russian,NORP
6508,republicans,NORP
6508,this summer,DATE
6508,americans,NORP
6508,the iraq war,EVENT
6508,karl,PERSON
6508,tens of millions,MONEY
6508,congress,ORG
6508,john boehner,PERSON
6508,americans,NORP
6508,american,NORP
6508,americans,NORP
6509,700,CARDINAL
6512,1,CARDINAL
6512,shia,NORP
6512,2,CARDINAL
6512,bill,PERSON
6512,3,CARDINAL
6512,11th,ORDINAL
6512,first,ORDINAL
6512,zebari,PERSON
6514,walter isaacson,PERSON
6514,china,GPE
6514,russia,GPE
6514,josh,PERSON
6514,tuesday october 5 2010,DATE
6514,walter isaacson,PERSON
6514,cnn,ORG
6514,iran,GPE
6514,venezuela,GPE
6514,russia,GPE
6514,china,GPE
6514,700 million,CARDINAL
6514,annual,DATE
6514,europe,LOC
6514,congress,ORG
6514,us,GPE
6514,russia,GPE
6514,today,DATE
6514,china,GPE
6514,24hour,CARDINAL
6514,six to ten billion dollars,MONEY
6514,capitol hill,ORG
6514,china,GPE
6514,iran,GPE
6514,china,GPE
6514,iran,GPE
6514,beijing,GPE
6514,china,GPE
6514,iran,GPE
6514,last weeks 60th,DATE
6514,europe,LOC
6514,two,CARDINAL
6514,first,ORDINAL
6514,secondly,ORDINAL
6514,first,ORDINAL
6514,second,ORDINAL
6514,iranian,NORP
6514,american,NORP
6514,american,NORP
6514,about 90 percent,PERCENT
6514,10 percent,PERCENT
6514,the united states,GPE
6515,6,CARDINAL
6515,three years,DATE
6516,august 30,DATE
6516,us,GPE
6516,egyptian,NORP
6516,egypt,GPE
6516,us,GPE
6516,eastern affairs department of state,ORG
6516,2026477209,DATE
6524,clinton,PERSON
6524,mike,PERSON
6524,below mike rienzi rienzi,PERSON
6524,1881,DATE
6524,11105,DATE
6524,state us department of state,ORG
6524,2026477098,DATE
6526,shourd,GPE
6526,sunday september 12 2010 14b 14d,DATE
6526,0420,DATE
6526,14b 14d,DATE
6529,wednesday,DATE
6529,15minute,CARDINAL
6529,american,NORP
6529,propeace palestinianamerican organization heres quick,ORG
6529,first,ORDINAL
6530,sullivan jacob,PERSON
6530,thursday september 23 2010,DATE
6530,israel,GPE
6530,jfk,PERSON
6530,725pm,PERSON
6530,tonight,TIME
6530,1215pm,ORDINAL
6530,tomorrow,DATE
6535,sullivan jacob,PERSON
6535,wednesday october 6 2010,DATE
6535,israeli,NORP
6537,heidi,PERSON
6537,this morning,TIME
6537,mickey,PERSON
6537,judith kieffer,PERSON
6537,los angeles,GPE
6537,11973,DATE
6537,san vicente blvd,FAC
6537,200,CARDINAL
6537,los angeles,GPE
6537,90049,CARDINAL
6537,3104721990,DATE
6537,3104720992,DATE
6541,thursday september 23 2010,DATE
6541,14b 14d,DATE
6542,agreedmaura,ORG
6545,berry farmer,PERSON
6547,israel,GPE
6547,next week,DATE
6547,benjamin netanyahu,PERSON
6547,the beginning of next week,DATE
6547,new york,GPE
6547,washington,GPE
6547,european,NORP
6547,the united states,GPE
6547,iran,GPE
6551,nora toiv,PERSON
6551,joanne laszczych,PERSON
6551,2026475548,DATE
6552,2011 ten years,DATE
6552,911 and twenty years,DATE
6552,jake josh annemarie,PERSON
6553,thursday,DATE
6557,pakistans,NORP
6557,pakistani,NORP
6557,two,CARDINAL
6557,some months,DATE
6559,andy young,PERSON
6560,today,DATE
6562,700,CARDINAL
6565,daily,DATE
6565,daily,DATE
6565,europe,LOC
6565,5,CARDINAL
6565,george marshall,PERSON
6565,7th,ORDINAL
6565,wqatari,NORP
6565,hamad bin jasim,PERSON
6565,mousa kousa,PERSON
6565,jane cafritz,PERSON
6565,mexico,GPE
6565,william hague,PERSON
6565,washington,GPE
6565,reagan,PERSON
6565,national airport,ORG
6565,washington,GPE
6565,reagan,PERSON
6565,national airport dca,ORG
6565,washington,GPE
6565,reagan,PERSON
6565,national airport,FAC
6565,2182,DATE
6565,laguardia,PRODUCT
6565,laguardia airport,PRODUCT
6565,lga depart,ORG
6565,laguardia,PRODUCT
6567,npr,ORG
6568,september,DATE
6568,the council on foreign relations,ORG
6568,2007,DATE
6568,lima,GPE
6568,thousands,CARDINAL
6568,llosa,PERSON
6568,new republic,GPE
6568,2001,DATE
6568,mary anastasia,PERSON
6568,peruvian,NORP
6568,llosa,PERSON
6568,first,ORDINAL
6568,peru,GPE
6568,the dark days,DATE
6568,the 1950s,DATE
6568,llosa,PERSON
6568,dominican,NORP
6568,one,CARDINAL
6568,first,ORDINAL
6568,llosa,PERSON
6568,peru,GPE
6568,1990,DATE
6568,llosa,PERSON
6568,iraq,GPE
6568,saddam hussein,PERSON
6568,llosa,PERSON
6568,lima,GPE
6568,about one,CARDINAL
6568,mans,NORP
6568,one,CARDINAL
6568,llosa,PERSON
6568,2001,DATE
6568,the council on foreign relations,ORG
6570,friday 0c 3 10,DATE
6570,october 8 2010,DATE
6570,11171mic2vailisirie,CARDINAL
6570,today,DATE
6570,republican,NORP
6570,john boehner,PERSON
6570,american,NORP
6570,democrats,NORP
6570,michael steele,PERSON
6570,karl rove,PERSON
6570,republicans,NORP
6570,the white house,ORG
6570,republican,NORP
6570,eight,CARDINAL
6570,one,CARDINAL
6570,this late date,DATE
6570,boehner,ORG
6570,the white house,ORG
6570,three,CARDINAL
6570,first,ORDINAL
6570,americans,NORP
6570,republicans,NORP
6570,gop,ORG
6570,democrats,NORP
6570,first,ORDINAL
6570,second,ORDINAL
6570,republican,NORP
6570,gop,ORG
6570,washington,GPE
6570,third,ORDINAL
6570,sarah palin,PERSON
6570,republicans,NORP
6570,errandboy,GPE
6570,his two decades,DATE
6570,washington,GPE
6570,marlboro,ORG
6570,republicans,NORP
6570,republicans,NORP
6570,nancy pelosi,PERSON
6570,this week,DATE
6570,5uryey with 1000,CARDINAL
6570,gop,ORG
6570,america,GPE
6570,americans,NORP
6570,republicans,NORP
6570,democrats,NORP
6570,gop,ORG
6570,socialists,NORP
6570,the white house,ORG
6570,congress,ORG
6570,15 to 20,CARDINAL
6570,two,CARDINAL
6570,one,CARDINAL
6570,karl rove,PERSON
6570,over 15,CARDINAL
6570,10 to 60,CARDINAL
6570,republican,NORP
6570,washington,GPE
6570,john boehner,PERSON
6570,americans,NORP
6570,john boehners,PERSON
6570,john boehner,PERSON
6570,nearly 20 years,DATE
6570,washington,GPE
6570,democrats,NORP
6570,november,DATE
6570,democrats,NORP
6570,the last two years,DATE
6570,democrats,NORP
6570,bush,PERSON
6570,republican,NORP
6570,two years ago,DATE
6570,democrats,NORP
6570,the white house,ORG
6570,senate,ORG
6570,today,DATE
6570,november,DATE
6570,10 million,CARDINAL
6570,second,ORDINAL
6572,campbell,ORG
6574,friday october 8 2010,DATE
6574,verizon wireless,ORG
6579,1,CARDINAL
6579,eu,PERSON
6579,2,CARDINAL
6579,monday,DATE
6579,british,NORP
6579,3,CARDINAL
6579,this evening,TIME
6579,asia,LOC
6579,hawaii,GPE
6579,jim,PERSON
6579,4,CARDINAL
6579,libya,GPE
6579,jerusalem,GPE
6579,arab,NORP
6579,tomorrow morning,TIME
6579,two,CARDINAL
6579,one,CARDINAL
6579,one,CARDINAL
6579,dennis ross,PERSON
6579,this weekend,DATE
6581,sec,ORG
6583,at least two hours,TIME
6583,this evening,TIME
6584,steinberg,PERSON
6584,this evening,TIME
6586,tomorrow,DATE
6586,thai,NORP
6586,midnight tonight,TIME
6588,korean,NORP
6588,10am,QUANTITY
6588,thai fm,PERSON
6588,today,DATE
6591,esthercan,NORP
6591,china,GPE
6596,pls print,ORG
6596,thursday january 14 2010,DATE
6597,pls print,PERSON
6603,pls print,PERSON
6605,saturday october 9 2010,DATE
6605,gop,ORG
6605,nazi,NORP
6605,gop,ORG
6605,nazi,NORP
6605,joshua green,PERSON
6605,an election year,DATE
6605,lott,PERSON
6605,republican,NORP
6605,congress,ORG
6605,9th,ORDINAL
6605,years,DATE
6605,german,NORP
6605,nazi,NORP
6605,lott,PERSON
6605,second,ORDINAL
6605,nazi,NORP
6605,lott,PERSON
6605,ohio,GPE
6605,nazi,NORP
6605,5th,ORDINAL
6605,11,CARDINAL
6605,atlantic,LOC
6605,lott,PERSON
6605,years,DATE
6605,nazi,NORP
6605,germany,GPE
6605,world war ii,EVENT
6605,lott,PERSON
6605,lott,PERSON
6605,the ohio military reserve,ORG
6605,europe,LOC
6605,russia,GPE
6605,lott,PERSON
6605,russian,NORP
6605,british,NORP
6605,german,NORP
6605,warsaw,GPE
6605,poland,GPE
6605,1939,DATE
6605,nazi germany,ORG
6605,europe,LOC
6605,holland,GPE
6605,norway,GPE
6605,finland,GPE
6605,eastern european,NORP
6605,balkan,LOC
6605,thousands upon thousands,CARDINAL
6605,tomorrow,DATE
6605,nazi,NORP
6605,nazi germany,ORG
6605,charles sydnor jr retired,PERSON
6605,193345,DATE
6605,germany,GPE
6605,austria,GPE
6605,germany,GPE
6605,today,DATE
6605,httpwwwtheatlanticcompoliticsarchive201010whyisthisgophousecandidatedressedasanazi64319 christopher,PERSON
6605,2003,DATE
6605,three years ago,DATE
6605,lott,PERSON
6605,german,NORP
6605,lott,PERSON
6605,german,NORP
6605,pferdmannpferd,GPE
6605,nazi,NORP
6605,jewish,NORP
6605,loft,PERSON
6605,world war ii,EVENT
6605,0,CARDINAL
6605,lott,PERSON
6605,nazi,NORP
6605,moshe saks,PERSON
6605,israel,GPE
6605,sylvania,GPE
6605,ohio,GPE
6605,toledo,GPE
6605,9th,ORDINAL
6605,nazi,NORP
6605,germany,GPE
6605,jewish,NORP
6605,followup,GPE
6605,today,DATE
6605,one,CARDINAL
6605,world war ii,EVENT
6605,american,NORP
6605,hungarian,NORP
6605,austria,GPE
6605,the spring of 1945,DATE
6605,austrian,NORP
6605,hungarian,NORP
6605,march,DATE
6605,april 1945,DATE
6605,american,NORP
6605,austria,GPE
6605,prof rob,PERSON
6605,the university of north texas,ORG
